1469546786395;"nbDocs";"average";"imediate"
1469546786896;50.0;71.22506713867188;99.60159301757812
1469546787897;131.0;76.92308044433594;80.91908264160156
1469546789397;271.0;84.60818481445312;93.33333587646484
1469546789897;444.0;119.90277862548828;346.0
1469546791398;665.0;127.78632354736328;147.23516845703125
1469546792398;755.0;121.6956787109375;90.0
1469546792899;935.0;139.4481658935547;359.2814636230469
1469546793399;1083.0;150.31228637695312;296.0
1469546793899;1196.0;155.223876953125;226.0
1469546794900;1474.0;169.30853271484375;277.7222595214844
1469546799902;2780.0;202.80128479003906;261.0955505371094
1469546804931;4320.0;230.5598602294922;306.2239074707031
1469546809945;5910.0;248.83163452148438;317.1120910644531
1469546814947;7530.0;261.8857116699219;323.8704528808594
1469546819948;9150.0;271.0789794921875;323.9352111816406
1469546824951;10920.0;281.75555419921875;353.7877197265625
1469546829953;12570.0;287.25518798828125;329.8680419921875
1469546834957;14370.0;294.6906433105469;359.7122497558594
1469546839959;16250.0;302.2412414550781;375.84967041015625
1469546844961;17820.0;303.2314147949219;313.87445068359375
1469546849971;19460.0;305.12567138671875;327.3453063964844
1469546854973;21190.0;308.09271240234375;345.9308166503906
1469546859974;22930.0;310.7888488769531;347.86083984375
1469546864976;24510.0;311.1116943359375;315.8736572265625
1469546869977;26420.0;315.33843994140625;381.9236145019531
1469546874979;28150.0;317.05804443359375;345.86163330078125
1469546879980;29720.0;316.8916320800781;313.9372253417969
1469546884982;31470.0;318.5609436035156;349.86004638671875
1469546889984;33170.0;319.5907287597656;339.9320373535156
1469546894994;34980.0;321.51031494140625;361.2774353027344
1469546899995;36810.0;323.4593811035156;365.8536682128906
1469546904997;38620.0;325.0759582519531;361.8552551269531
1469546909998;40320.0;325.6760559082031;339.9320373535156
1469546915000;42020.0;326.22705078125;339.8640441894531
1469546920010;43860.0;327.76348876953125;367.2654724121094
1469546925011;45580.0;328.345947265625;343.93121337890625
1469546930018;47490.0;330.19525146484375;381.4659423828125
1469546935019;49220.0;330.7239990234375;345.9308166503906
1469546940021;50690.0;329.5260314941406;293.8824462890625
1469546945022;52430.0;330.1054992675781;347.9303894042969
1469546950024;54220.0;330.95281982421875;357.85687255859375
1469546955025;55990.0;331.6334228515625;353.9292297363281
1469546960027;57770.0;332.3304748535156;355.857666015625
1469546965028;59610.0;333.32586669921875;367.9264221191406
1469546970031;61160.0;332.6860046386719;309.8141174316406
1469546975049;62920.0;333.1656494140625;350.7373352050781
1469546980050;64700.0;333.7528991699219;355.9288024902344
1469546985052;66520.0;334.51007080078125;363.8544616699219
1469546990053;68370.0;335.37884521484375;369.9259948730469
1469546995055;70160.0;335.91717529296875;357.85687255859375
1469547000056;71780.0;335.6369934082031;323.9352111816406
1469547005058;73520.0;335.9163818359375;347.86083984375
1469547010059;75320.0;336.4527893066406;359.9280090332031
1469547015061;77180.0;337.2264099121094;371.85125732421875
1469547020062;78970.0;337.6690979003906;357.9284362792969
1469547025064;80840.0;338.4267578125;373.8504638671875
1469547030066;82660.0;338.9496765136719;363.9272155761719
1469547035067;84420.0;339.20916748046875;351.8592529296875
1469547040459;86220.0;339.09503173828125;333.827880859375
1469547045461;88020.0;339.4955749511719;359.8560791015625
1469547050465;89820.0;339.8783874511719;359.7122497558594
1469547055466;91610.0;340.213623046875;357.9284362792969
1469547060468;93330.0;340.2801513671875;343.8624572753906
1469547065480;95170.0;340.7618103027344;367.1189270019531
1469547070481;96930.0;340.9582824707031;351.9295959472656
1469547075491;98310.0;339.82379150390625;275.4490966796875
1469547080493;100120.0;340.1982421875;361.8552551269531
1469547082994;100929.0;340.0572814941406;323.4706115722656
1469547083995;100969.0;339.0485534667969;39.96004104614258
1469547084495;101087.0;338.8758239746094;236.0
1469547084995;101110.0;338.3857727050781;46.0
1469547085495;101117.0;337.8438415527344;14.0
1469547085996;101131.0;337.3259582519531;27.94411277770996
1469547086496;101151.0;336.8309020996094;40.0
1469547086996;101164.0;336.31427001953125;26.0
1469547087496;101164.0;335.75616455078125;0.0
1469547087997;101174.0;335.23193359375;19.960079193115234
