ASSERTION	PATH	GLOBAL	TARGET	SUCCESSFUL_REQUESTS	PERCENT	CONDITION	IS	100
org.nuxeo.cap.bench.Sim00Setup	sim00setup	RUN	1470233955344	 	2.0
Setup	3804785319513734310-0	USER	START	1470233955375	0
Setup	3804785319513734310-0	REQUEST		Check if group exists	1470233955416	1470233955418	1470233956042	1470233956042	OK	 
Setup	3804785319513734310-0	REQUEST		Create group	1470233956084	1470233956089	1470233956165	1470233956166	OK	 
Setup	3804785319513734310-0	REQUEST		Check if document exists	1470233956171	1470233956173	1470233956209	1470233956209	OK	 
Setup	3804785319513734310-0	REQUEST		Create Workspace as admin	1470233956210	1470233956211	1470233956252	1470233956252	OK	 
Setup	3804785319513734310-0	REQUEST		Grant write permission	1470233956255	1470233956257	1470233956312	1470233956312	OK	 
Setup	3804785319513734310-0	REQUEST		Check if document exists	1470233956316	1470233956329	1470233956343	1470233956343	OK	 
Setup	3804785319513734310-0	REQUEST		Create Folder as admin	1470233956345	1470233956349	1470233956373	1470233956373	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956379	1470233956381	1470233956398	1470233956398	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956399	1470233956400	1470233956423	1470233956423	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956426	1470233956428	1470233956435	1470233956435	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956437	1470233956437	1470233956448	1470233956448	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956450	1470233956452	1470233956457	1470233956457	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956459	1470233956459	1470233956474	1470233956474	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956477	1470233956479	1470233956488	1470233956488	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956491	1470233956491	1470233956506	1470233956506	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956509	1470233956510	1470233956521	1470233956521	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956522	1470233956523	1470233956535	1470233956535	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956538	1470233956540	1470233956548	1470233956548	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956549	1470233956550	1470233956564	1470233956564	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956567	1470233956568	1470233956576	1470233956576	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956577	1470233956578	1470233956592	1470233956592	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956595	1470233956597	1470233956604	1470233956604	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956606	1470233956606	1470233956620	1470233956620	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956622	1470233956624	1470233956630	1470233956630	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956631	1470233956632	1470233956644	1470233956644	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956646	1470233956648	1470233956653	1470233956653	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956655	1470233956655	1470233956667	1470233956667	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956670	1470233956671	1470233956676	1470233956676	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956677	1470233956678	1470233956690	1470233956690	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956692	1470233956694	1470233956700	1470233956700	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956702	1470233956702	1470233956715	1470233956715	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956717	1470233956718	1470233956726	1470233956726	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956727	1470233956728	1470233956740	1470233956740	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956742	1470233956744	1470233956752	1470233956752	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956753	1470233956753	1470233956763	1470233956763	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956765	1470233956767	1470233956773	1470233956773	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956775	1470233956775	1470233956788	1470233956788	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956790	1470233956791	1470233956798	1470233956798	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956799	1470233956800	1470233956812	1470233956812	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956814	1470233956815	1470233956823	1470233956823	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956824	1470233956824	1470233956839	1470233956839	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956841	1470233956843	1470233956848	1470233956848	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956850	1470233956850	1470233956859	1470233956859	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956861	1470233956862	1470233956867	1470233956867	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956868	1470233956869	1470233956878	1470233956878	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956880	1470233956881	1470233956887	1470233956887	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956889	1470233956889	1470233956901	1470233956901	OK	 
Setup	3804785319513734310-0	REQUEST		Check if user exists	1470233956903	1470233956909	1470233956916	1470233956916	OK	 
Setup	3804785319513734310-0	REQUEST		Create user	1470233956917	1470233956917	1470233956929	1470233956929	OK	 
