1470234583135;"nbDocs";"average";"imediate"
1470234583637;110.0;156.47225952148438;219.12351989746094
1470234584137;346.0;287.37542724609375;471.0578918457031
1470234584637;638.0;374.41314697265625;584.0
1470234585638;1496.0;553.2544555664062;858.0
1470234590640;5216.0;676.8751831054688;743.7025146484375
1470234595682;9486.0;744.11669921875;846.8861694335938
1470234600728;14096.0;792.1326293945312;913.4138793945312
1470234605732;18896.0;828.8082885742188;959.2326049804688
1470234610734;22506.0;809.5391845703125;721.7113647460938
1470234615741;27306.0;832.2969970703125;958.6578369140625
1470234620743;31956.0;845.1732177734375;929.6281127929688
1470234625745;37166.0;868.12109375;1041.5833740234375
1470234630753;42156.0;881.5558471679688;996.40576171875
1470234635754;47096.0;891.6151123046875;987.8024291992188
1470234640777;52346.0;904.9512939453125;1045.192138671875
1470234645778;57206.0;910.2713012695312;971.8056030273438
1470234650780;60136.0;886.3472290039062;585.7657470703125
1470234655781;65026.0;892.625732421875;977.804443359375
1470234660809;70336.0;903.1793823242188;1056.0859375
1470234665811;75326.0;908.8781127929688;997.6009521484375
1470234670812;80516.0;916.21435546875;1037.79248046875
1470234675814;85706.0;922.7506103515625;1037.5849609375
1470234680823;88946.0;908.6321411132812;646.835693359375
1470234685937;94346.0;915.9450073242188;1055.9249267578125
1470234690938;99526.0;921.494384765625;1035.7928466796875
1470234692439;100897.0;921.38330078125;913.3910522460938
1470234692939;101045.0;918.5408325195312;296.0
1470234693940;101197.0;911.6353759765625;152.0
