ASSERTION	PATH	GLOBAL	TARGET	SUCCESSFUL_REQUESTS	PERCENT	CONDITION	IS	100
org.nuxeo.cap.bench.Sim00Setup	sim00setup	RUN	1470229548768	 	2.0
Setup	5992328683124115903-0	USER	START	1470229548809	0
Setup	5992328683124115903-0	REQUEST		Check if group exists	1470229548845	1470229548848	1470229549734	1470229549734	OK	 
Setup	5992328683124115903-0	REQUEST		Create group	1470229549779	1470229549780	1470229549863	1470229549863	OK	 
Setup	5992328683124115903-0	REQUEST		Check if document exists	1470229549867	1470229549868	1470229549907	1470229549907	OK	 
Setup	5992328683124115903-0	REQUEST		Create Workspace as admin	1470229549908	1470229549909	1470229549958	1470229549958	OK	 
Setup	5992328683124115903-0	REQUEST		Grant write permission	1470229549960	1470229549964	1470229550015	1470229550015	OK	 
Setup	5992328683124115903-0	REQUEST		Check if document exists	1470229550016	1470229550018	1470229550036	1470229550036	OK	 
Setup	5992328683124115903-0	REQUEST		Create Folder as admin	1470229550038	1470229550039	1470229550063	1470229550063	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550069	1470229550071	1470229550087	1470229550087	OK	 
Setup	5992328683124115903-0	REQUEST		Create user	1470229550089	1470229550090	1470229550120	1470229550120	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550124	1470229550125	1470229550134	1470229550134	OK	 
Setup	5992328683124115903-0	REQUEST		Create user	1470229550136	1470229550136	1470229550151	1470229550151	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550154	1470229550155	1470229550163	1470229550163	OK	 
Setup	5992328683124115903-0	REQUEST		Create user	1470229550165	1470229550166	1470229550179	1470229550179	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550182	1470229550183	1470229550191	1470229550191	OK	 
Setup	5992328683124115903-0	REQUEST		Create user	1470229550193	1470229550197	1470229550208	1470229550208	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550211	1470229550212	1470229550220	1470229550220	OK	 
Setup	5992328683124115903-0	REQUEST		Create user	1470229550222	1470229550223	1470229550232	1470229550232	OK	 
Setup	5992328683124115903-0	REQUEST		Check if user exists	1470229550235	1470229550236	1470229550243	1470229550243	OK	 
