1465308269340;"nbDocs";"average";"imediate"
1465308269842;20.0;28.490028381347656;39.84063720703125
1465308272843;60.0;16.19870376586914;13.324450492858887
1465308273343;80.0;19.029497146606445;40.0
1465308276844;230.0;29.850746154785156;42.84490203857422
1465308277345;240.0;29.24689292907715;19.960079193115234
1465308277845;280.0;32.16172790527344;80.0
1465308281346;547.0;44.81035614013672;76.26392364501953
1465308281846;577.0;45.408042907714844;60.0
1465308282346;587.0;44.44612503051758;20.0
1465308287348;851.0;46.735130310058594;52.77888870239258
1465308292350;1181.0;50.881046295166016;65.9736099243164
1465308297374;1407.0;49.83177185058594;44.98407745361328
1465308302375;1737.0;52.26260757446289;65.98680114746094
1465308307377;1967.0;51.440975189208984;45.98160934448242
1465308312378;2287.0;52.892066955566406;63.98720169067383
1465308317380;2517.0;52.175537109375;45.98160934448242
1465308322398;2797.0;52.5179328918457;55.810245513916016
1465308327399;3067.0;52.6433219909668;53.97840881347656
1465308332400;3307.0;52.27549362182617;47.99040222167969
1465308337409;3597.0;52.68785858154297;57.89578628540039
1465308342410;3827.0;52.23075866699219;45.99080276489258
1465308347412;4167.0;53.23674774169922;67.97280883789062
1465308352413;4347.0;52.201168060302734;35.992801666259766
1465308357415;4657.0;52.7549934387207;61.97521209716797
1465308362416;4877.0;52.28512954711914;43.9911994934082
1465308367418;5157.0;52.473060607910156;55.97760772705078
1465308372420;5457.0;52.83694839477539;59.98800277709961
1465308377422;5697.0;52.61213684082031;47.97121810913086
1465308382423;5987.0;52.8494758605957;57.9884033203125
1465308387425;6197.0;52.38997268676758;41.98320770263672
1465308392426;6507.0;52.7792854309082;61.98760223388672
1465308397428;6717.0;52.35834884643555;41.98320770263672
1465308402430;7007.0;52.569190979003906;57.976806640625
1465308407431;7267.0;52.5482292175293;51.98960494995117
1465308412432;7487.0;52.24958801269531;43.9911994934082
1465308417434;7797.0;52.577632904052734;61.97521209716797
1465308422435;7987.0;52.1018180847168;37.992401123046875
1465308427437;8317.0;52.54014587402344;65.9736099243164
1465308432438;8517.0;52.155860900878906;39.992000579833984
1465308437441;8827.0;52.4473876953125;61.96282196044922
1465308442442;9077.0;52.3764762878418;49.9900016784668
1465308447445;9307.0;52.19678497314453;45.97241973876953
1465308452446;9647.0;52.627559661865234;67.98640441894531
1465308457448;9807.0;52.07929229736328;31.987205505371094
1465308462449;10157.0;52.54254913330078;69.98600006103516
1465308467451;10347.0;52.17536163330078;37.984806060791016
1465308472453;10657.0;52.41645812988281;61.97521209716797
1465308477454;10887.0;52.26219940185547;45.99080276489258
1465308482458;11107.0;52.06755828857422;43.96482849121094
1465308487460;11427.0;52.340362548828125;63.97441101074219
1465308492461;11577.0;51.839942932128906;29.994001388549805
1465308497462;11907.0;52.14980697631836;65.98680114746094
1465308502464;12137.0;52.017574310302734;45.98160934448242
1465308507465;12397.0;52.01698303222656;51.98960494995117
1465308512467;12687.0;52.13949966430664;57.976806640625
1465308517469;12887.0;51.894657135009766;39.984004974365234
1465308522471;13207.0;52.1331672668457;63.97441101074219
1465308527472;13387.0;51.820709228515625;35.992801666259766
1465308532480;13717.0;52.088356018066406;65.89456939697266
1465308537490;13937.0;51.93590545654297;43.92094039916992
1465308542491;14207.0;51.9732780456543;53.97840881347656
1465308547493;14497.0;52.08134841918945;57.9884033203125
1465308552494;14707.0;51.90309143066406;41.98320770263672
1465308557495;15017.0;52.07798767089844;61.98760223388672
1465308562517;15197.0;51.80006790161133;35.8422966003418
1465308567519;15517.0;52.004154205322266;63.97441101074219
1465308572520;15747.0;51.905029296875;45.99080276489258
1465308577522;15997.0;51.87380599975586;49.98000717163086
1465308582523;16277.0;51.93947219848633;55.98880386352539
1465308587525;16467.0;51.720237731933594;37.984806060791016
1465308592527;16787.0;51.90978240966797;63.97441101074219
1465308597528;16987.0;51.72828674316406;39.992000579833984
1465308602529;17287.0;51.8521842956543;59.98800277709961
1465308607536;17547.0;51.853294372558594;51.927303314208984
1465308612538;17777.0;51.76776885986328;45.98160934448242
1465308617539;18067.0;51.85706329345703;57.9884033203125
1465308622541;18267.0;51.68901062011719;39.984004974365234
1465308627542;18577.0;51.83271408081055;61.98760223388672
1465308632544;18787.0;51.6971435546875;41.98320770263672
1465308637546;19067.0;51.7552604675293;55.97760772705078
1465308642547;19317.0;51.73161697387695;49.9900016784668
1465308647549;19547.0;51.65561294555664;45.98160934448242
1465308652560;19857.0;51.78902816772461;61.86389923095703
1465308657561;20047.0;51.61138916015625;37.992401123046875
1465308662563;20357.0;51.74315643310547;61.97521209716797
1465308667567;20577.0;51.64546585083008;43.96482849121094
1465308672568;20847.0;51.67451858520508;53.989200592041016
1465308677572;21107.0;51.678123474121094;51.96881866455078
1465308682573;21297.0;51.512454986572266;37.984806060791016
1465308687575;21587.0;51.58972930908203;57.976806640625
1465308692576;21807.0;51.49998474121094;43.9911994934082
1465308697578;22097.0;51.57560348510742;57.976806640625
1465308702579;22337.0;51.53424072265625;47.99040222167969
1465308707582;22557.0;51.44796371459961;43.97361755371094
1465308712583;22857.0;51.544273376464844;59.98800277709961
1465308717585;23057.0;51.41533279418945;39.984004974365234
1465308722586;23377.0;51.553985595703125;63.98720169067383
1465308727603;23587.0;51.44799041748047;41.866031646728516
1465308732604;23847.0;51.4537239074707;51.97920608520508
1465308737605;24097.0;51.43809509277344;49.9900016784668
1465308742610;24327.0;51.380126953125;45.954044342041016
1465308747612;24617.0;51.44919967651367;57.9884033203125
1465308752613;24847.0;51.39263153076172;45.98160934448242
1465308757614;25127.0;51.43968200683594;55.98880386352539
1465308762616;25377.0;51.42489242553711;49.98000717163086
1465308767617;25617.0;51.39043045043945;47.99040222167969
1465308772619;25907.0;51.455867767333984;57.976806640625
1465308777620;26097.0;51.32345199584961;37.992401123046875
1465308782622;26417.0;51.446685791015625;63.97441101074219
1465308787623;26637.0;51.374778747558594;43.9911994934082
1465308792627;26917.0;51.41856002807617;55.95523452758789
1465308797628;27157.0;51.3861198425293;47.99040222167969
1465308802630;27407.0;51.3729362487793;49.98000717163086
1465308807631;27697.0;51.43437576293945;57.9884033203125
1465308812633;27907.0;51.34739303588867;41.98320770263672
1465308817639;28207.0;51.42570495605469;59.92808532714844
1465308822640;28437.0;51.3765983581543;45.99080276489258
1465308827642;28697.0;51.381996154785156;51.97920608520508
1465308832643;28967.0;51.40513610839844;53.989200592041016
1465308837645;29187.0;51.33982849121094;43.98240661621094
1465308842647;29497.0;51.43267822265625;61.98760223388672
1465308847648;29697.0;51.33368682861328;39.984004974365234
1465308852649;30007.0;51.42499923706055;61.98760223388672
1465308857651;30227.0;51.36174011230469;43.98240661621094
1465308862652;30487.0;51.36703109741211;51.98960494995117
1465308867654;30737.0;51.355438232421875;49.98000717163086
1465308872655;30947.0;51.27784729003906;41.99160385131836
1465308877657;31247.0;51.34934616088867;59.976009368896484
1465308882658;31457.0;51.273067474365234;41.99160385131836
1465308887660;31737.0;51.31111145019531;55.97760772705078
1465308892661;32007.0;51.33259201049805;53.989200592041016
1465308897663;32247.0;51.30591583251953;47.98080825805664
1465308902664;32527.0;51.3428840637207;55.98880386352539
1465308907670;32707.0;51.22225570678711;35.956851959228516
1465308912671;33007.0;51.29037857055664;59.98800277709961
1465308917672;33217.0;51.21867370605469;41.99160385131836
1465308922674;33487.0;51.23979568481445;53.97840881347656
1465308927675;33777.0;51.291046142578125;57.9884033203125
1465308932677;33997.0;51.2359504699707;43.98240661621094
1465308937678;34297.0;51.30141830444336;59.98800277709961
1465308942680;34497.0;51.21737289428711;39.984004974365234
1465308947681;34767.0;51.23780059814453;53.989200592041016
1465308952683;35037.0;51.25785446166992;53.97840881347656
1465308957684;35237.0;51.176029205322266;39.992000579833984
1465308962686;35527.0;51.22507858276367;57.976806640625
1465308967687;35707.0;51.116031646728516;35.992801666259766
1465308972689;35967.0;51.12216567993164;51.97920608520508
1465308977690;36227.0;51.12828826904297;51.98960494995117
1465308982692;36457.0;51.09221267700195;45.98160934448242
1465308987693;36757.0;51.15412139892578;59.98800277709961
1465308992695;36927.0;51.03544235229492;33.98640441894531
1465308997713;37227.0;51.095703125;59.78477478027344
1465309002722;37457.0;51.06034469604492;45.9173469543457
1465309007723;37657.0;50.98540115356445;39.992000579833984
1465309012725;37967.0;51.059326171875;61.97521209716797
1465309017726;38157.0;50.97203063964844;37.992401123046875
1465309022728;38457.0;51.031795501708984;59.976009368896484
1465309027729;38677.0;50.985382080078125;43.9911994934082
1465309032731;38937.0;50.99189376831055;51.97920608520508
1465309037732;39217.0;51.0244026184082;55.98880386352539
1465309042735;39427.0;50.965877532958984;41.974815368652344
1465309047736;39747.0;51.04951477050781;63.98720169067383
1465309052738;39937.0;50.96611785888672;37.984806060791016
1465309057739;40207.0;50.98529052734375;53.989200592041016
1465309062741;40467.0;50.99161911010742;51.98960494995117
1465309067743;40677.0;50.93513107299805;41.974815368652344
1465309072745;40967.0;50.97896194458008;57.976806640625
1465309077746;41147.0;50.88627624511719;35.992801666259766
1465309082748;41457.0;50.95444869995117;61.97521209716797
1465309087749;41687.0;50.92412567138672;45.99080276489258
1465309092752;41937.0;50.918392181396484;49.98000717163086
1465309097755;42217.0;50.94881057739258;55.95523452758789
1465309102756;42397.0;50.85908508300781;35.992801666259766
1465309107758;42697.0;50.9134635925293;59.976009368896484
1465309112759;42907.0;50.86057662963867;41.99160385131836
1465309117761;43177.0;50.87901306152344;53.989200592041016
1465309122762;43487.0;50.944034576416016;61.97521209716797
1465309127763;43657.0;50.845306396484375;33.993202209472656
1465309132765;43987.0;50.932926177978516;65.9736099243164
1465309137766;44147.0;50.82388687133789;31.993600845336914
1465309142768;44487.0;50.92207336425781;67.97280883789062
1465309147770;44707.0;50.882568359375;43.98240661621094
1465309152771;44947.0;50.8661994934082;47.99040222167969
1465309157773;45257.0;50.92873001098633;61.97521209716797
1465309162774;45447.0;50.8563346862793;37.992401123046875
1465309167779;45767.0;50.92918014526367;63.93606185913086
1465309172781;45957.0;50.85752868652344;37.984806060791016
1465309177782;46267.0;50.91878890991211;61.98760223388672
1465309182784;46517.0;50.91364669799805;49.98000717163086
1465309187785;46767.0;50.90862274169922;49.9900016784668
1465309192787;47037.0;50.92524337768555;53.97840881347656
1465309197788;47247.0;50.87713623046875;41.99160385131836
1465309202790;47547.0;50.92593765258789;59.98800277709961
1465309207807;47747.0;50.86676025390625;39.85651397705078
1465309212809;48047.0;50.915042877197266;59.976009368896484
1465309217818;48287.0;50.89919662475586;47.91375732421875
1465309222819;48537.0;50.894432067871094;49.9900016784668
1465309227834;48817.0;50.92026138305664;55.83250045776367
1465309232835;49017.0;50.863548278808594;39.992000579833984
1465309237837;49317.0;50.91060256958008;59.976009368896484
1465309242838;49537.0;50.875064849853516;43.9911994934082
1465309247840;49817.0;50.90119552612305;55.98880386352539
1465309252843;50097.0;50.92690658569336;55.95523452758789
1465309257845;50317.0;50.89177322387695;43.98240661621094
1465309262846;50617.0;50.93754959106445;59.98800277709961
1465309267848;50817.0;50.8826904296875;39.984004974365234
1465309272849;51087.0;50.89816665649414;53.989200592041016
1465309277851;51337.0;50.89361572265625;49.98000717163086
1465309282854;51567.0;50.869327545166016;45.97241973876953
1465309287859;51837.0;50.88444519042969;53.9460563659668
1465309292860;52057.0;50.85076904296875;43.9911994934082
1465309297863;52327.0;50.86592483520508;53.967620849609375
1465309302865;52557.0;50.84229278564453;45.98160934448242
1465309307867;52837.0;50.86701965332031;55.97760772705078
1465309312868;53107.0;50.881980895996094;53.989200592041016
1465309317870;53327.0;50.84907150268555;43.98240661621094
1465309322877;53587.0;50.85419845581055;51.927303314208984
1465309327878;53787.0;50.80289077758789;39.992000579833984
1465309332882;54097.0;50.85532760620117;61.950443267822266
1465309337884;54337.0;50.841922760009766;47.99040222167969
1465309342885;54587.0;50.83790969848633;49.98000717163086
1465309347887;54857.0;50.85247039794922;53.97840881347656
1465309352888;55077.0;50.82080841064453;43.9911994934082
1465309357890;55377.0;50.8629150390625;59.98800277709961
1465309362891;55597.0;50.83144760131836;43.98240661621094
1465309367892;55877.0;50.854923248291016;55.98880386352539
1465309372894;56147.0;50.869075775146484;53.97840881347656
1465309377895;56367.0;50.83805847167969;43.9911994934082
1465309382897;56627.0;50.84318161010742;51.97920608520508
1465309387898;56847.0;50.81255340576172;43.9911994934082
1465309392900;57147.0;50.853336334228516;59.976009368896484
1465309397901;57377.0;50.83179473876953;45.99080276489258
1465309402903;57647.0;50.845680236816406;53.97840881347656
1465309407904;57897.0;50.8419189453125;49.9900016784668
1465309412906;58137.0;50.82940673828125;47.98080825805664
1465309417908;58447.0;50.87798309326172;61.98760223388672
1465309422909;58637.0;50.822086334228516;37.984806060791016
1465309427911;58957.0;50.87886047363281;63.97441101074219
1465309432934;59177.0;50.84830093383789;43.798526763916016
1465309437935;59437.0;50.85318374633789;51.98960494995117
1465309442937;59707.0;50.86650466918945;53.97840881347656
1465309447938;59937.0;50.84581756591797;45.99080276489258
1465309452940;60227.0;50.87594985961914;57.976806640625
1465309457941;60427.0;50.830162048339844;39.992000579833984
1465309462942;60727.0;50.868526458740234;59.98800277709961
1465309467945;60957.0;50.84809112548828;45.97241973876953
1465309472947;61197.0;50.836177825927734;47.98080825805664
1465309477948;61477.0;50.85749435424805;55.98880386352539
1465309482950;61677.0;50.812686920166016;39.984004974365234
1465309487951;62007.0;50.87494659423828;65.98680114746094
1465309492953;62197.0;50.822265625;37.984806060791016
1465309497955;62467.0;50.835113525390625;53.97840881347656
1465309502959;62717.0;50.83156204223633;49.96003341674805
1465309507963;62907.0;50.77960968017578;37.96962356567383
